delta_power_mean,delta_power_std,theta_power_mean,theta_power_std,alpha_power_mean,alpha_power_std,beta_power_mean,beta_power_std,gamma_power_mean,gamma_power_std,alpha_beta_ratio_mean,alpha_beta_ratio_std,theta_alpha_ratio_mean,theta_alpha_ratio_std,spike_rate_mean,spike_rate_std,variance_mean,variance_std,hjorth_activity_mean,hjorth_activity_std,hjorth_mobility_mean,hjorth_mobility_std,hjorth_complexity_mean,hjorth_complexity_std,sample_entropy_mean,sample_entropy_std,preictal_ratio,n_valid_epochs,has_seizure,SCN1A_mutation,SCN8A_mutation,KCNQ2_mutation,SCN2A_mutation,KCNT1_mutation,DEPDC5_mutation,PCDH19_mutation,GRIN2A_mutation,GABRA1_mutation,SCN1A_pLI,SCN8A_pLI,polygenic_risk_score
3.1955237443099324e-10,9.08467877046183e-10,1.9893336620648395e-10,8.348333667454152e-11,2.80836768138303e-10,6.588998865905867e-12,9.048452010836502e-11,9.331479530928722e-11,1.3786222207744805e-10,1.8206179259766748e-11,1.6601579234334922,0.00475114046836439,19.32152468645237,2.5809315882379034,0.054446995132606785,0.03854735593788379,2.0550948957121336e-09,6.367021981513042e-11,2.4273533412002503e-10,3.664262700470161e-10,0.00504960856532935,0.0,2.231482612541148,0.3466851741117159,1.7379676483091018,0.3186098386333917,0.06397650649147574,2402,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.2353612565084404
1.203990137294586e-10,1.001407280547465e-09,3.870762561960784e-11,6.848234634075216e-11,4.732546304163616e-10,5.041375813978715e-12,1.5943399590042585e-10,3.1239524749582357e-11,3.574293245599566e-11,9.17569618622057e-14,1.7481011135877096,0.40638126616117287,10.782494756851701,1.47668325864952,0.20931586414756517,0.0645190420379376,2.3279426239238634e-09,1.9444344709728749e-10,2.086689695563343e-09,1.0115302590047896e-10,0.08611430381156379,0.044403123528377074,3.643996642201879,0.19354923737568047,1.9608040468059986,0.22095496594551145,0.5720458527519094,1244,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.5496440829218865
3.1092995652576316e-10,4.1547897697843547e-10,1.630485419304506e-10,5.507095143930368e-11,1.0306002316914733e-10,6.9311577330628825e-12,6.520094623497556e-12,1.8444101305779364e-11,7.024407671273306e-11,1.8585907115062817e-11,1.516395409300282,0.1784573024262732,9.684777670999893,2.4504798216502426,0.022355113864986315,0.03144680837433917,1.682132440032998e-09,1.0005893844443137e-10,1.7859699975833354e-09,8.849377284927344e-10,0.15325776617022313,0.08075483620227615,1.9316476230820867,0.22712059326594491,2.048738806059682,0.10344738654283149,0.0036507940524875965,1089,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.7820519029036613
1.2955007410739768e-10,1.0248328297188068e-09,1.2447373835444383e-10,8.670148780904965e-12,1.0622692608384773e-10,1.055463498923711e-11,1.1282625601747217e-10,7.403173265788963e-11,9.963596815783163e-12,3.1948391300410435e-12,0.7835354437194328,0.1265514572456201,11.536757511386057,5.069445029580628,0.27268831851022984,0.08046263674176009,9.54267609110944e-10,2.425780987368265e-10,1.2841814746392872e-10,1.0198376043124465e-09,0.28396440029217174,0.03824197602334537,2.079791356910153,0.20473112068738603,1.8347181088249638,0.2855816595145879,0.0,2100,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.9454807980656291
1.9572913004755423e-10,5.959459508230661e-10,6.370287092102712e-10,5.7343112357053706e-11,2.7849896407147183e-10,5.002342217041686e-11,6.973732603925591e-11,4.0251185834218447e-10,3.612096335301557e-11,6.743834002812988e-12,1.2013014945740483,0.3348961850751554,2.912501735405951,1.5906865170704236,0.07820729515822837,0.06933258397780086,2.4501733269483853e-09,3.1836893205721633e-10,5.2384441927524525e-11,4.940841411564261e-10,0.3548043027516683,0.0940369768285367,5.361880373742258,0.6813086649157873,1.5360492815240923,0.17146718972040825,0.19456768606473096,912,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0599815642316692
1.8851238112913099e-10,5.444987380758376e-10,8.412071244286344e-11,4.211586401799393e-11,1.8262667630421505e-10,5.881213821437239e-12,1.3319487238554412e-11,5.984967763621594e-11,7.239298528088494e-11,4.0365842307664535e-13,2.4905146410727026,0.1040246246559216,1.3976291237747214,2.5842798818772907,0.13130241017199523,0.018301441307697862,8.502228489865754e-10,4.3285608003549634e-10,1.5043049791886282e-09,5.978944053690727e-10,0.1724678966845671,0.07801245334843257,4.202911709780581,0.3828086946815863,1.5655545720357174,0.14590646159555756,0.0,1257,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0730185589567582
1.1494113133533987e-10,1.0764127998470573e-09,1.7636936427657055e-10,2.3195001343848602e-10,6.229313759842107e-10,1.1328200080365971e-11,2.375346213752396e-10,1.3336375476582498e-11,1.5883232901286178e-11,1.474663745044647e-11,1.0349234128097509,0.2881411382608764,3.371582562808901,0.5586517100142496,0.26057752912941073,0.06174340284083321,2.4487094432117824e-10,4.701414551901188e-10,1.4276660942581892e-09,2.4749873244296767e-10,0.08575714864631798,0.04022763760574402,4.592335728986167,0.06674968118959151,1.665077871549143,0.36875967112783253,0.0,1356,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.019849703482767378
4.9857796255531365e-11,3.0274401840701335e-10,1.1718508911776293e-10,4.468603402082198e-11,1.0056166229104633e-11,1.0530446190741258e-11,1.2794912718876511e-11,2.6907590566418948e-11,2.7152544231992984e-11,2.6537875469095777e-11,2.1126098787254746,0.5628291623001339,0.9099619462439827,2.60114039089528,0.09473123476119517,0.0158778031279439,1.5819976123074369e-09,6.539097599840761e-10,8.728014344364492e-10,1.8093382125826537e-09,0.09561388635458701,0.030612365104994987,2.6285033416840897,0.35855190677901005,1.7899124167795524,0.3451121809785771,0.0,2409,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.9674021384872324
1.4787692969589162e-09,1.6392751222535534e-10,5.761518582422429e-11,1.427453925014303e-10,5.2762313763227775e-11,1.0596443043707902e-10,2.3982037330755516e-11,1.0306564353074163e-10,4.474079681998364e-11,8.349473645547354e-11,0.8305221254514739,0.29313701008259463,2.3227808724075745,2.5344119162616634,0.039248406210908665,0.0748209788979088,9.721071888659546e-10,2.847420740376454e-10,2.503684854415644e-09,1.5993584173313006e-10,0.2859583594696839,0.10190204113393468,3.019191452520162,0.010457400485701318,1.905879861681926,0.26351113197711645,0.04055079966045987,1290,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.5493892184288812
2.9646335366427266e-10,7.715460684331634e-10,7.872843412616016e-11,7.356151990413296e-11,2.8423777323994847e-10,5.076362156287685e-12,7.811750955028685e-11,4.6235004878440916e-11,1.05190449361633e-11,1.9841607275216115e-11,1.3513074216188823,0.14634503559381237,4.93910349703741,2.0778549400703747,0.05639346985056329,0.0348843796456853,6.908758262238451e-10,4.0159497072772147e-10,1.6496953317164262e-10,2.9876533396031912e-09,0.25534452797511703,0.005139101144430655,5.523409150963184,0.21087750540260936,1.9953248333650808,0.16230015014416196,0.0,1123,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0352584657842676
1.0632601059675346e-09,9.897750493725814e-10,7.359655209153717e-12,3.173848097526627e-11,4.6295347925242356e-10,6.990889399871694e-12,1.0221168262316308e-10,5.105025856946557e-11,2.8515237524998674e-11,8.725168704002147e-12,1.3604670018681293,0.07783066824663498,3.435616083425132,2.8192134923149994,0.12167795011858512,0.050809663754747464,1.6693345817362478e-09,4.245763515841985e-10,9.483003374745148e-10,1.2318030932585435e-09,0.353947483452009,0.09328100397540616,3.3382612639482168,0.020531011303367763,1.664561707535007,0.10131346482264608,0.4424119641681712,1435,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.1212062288393172
1.272086635125617e-10,3.433412106757773e-10,1.072048838740115e-10,1.742192621398718e-11,3.4157104918277345e-11,3.2178625514412734e-11,6.614083078145933e-11,8.297698959158522e-11,7.36036531294357e-11,4.14101980424712e-12,1.7975717447233683,-0.0021045534194446547,14.7981205995199,2.5386889561345733,0.20171539045717182,0.04774823197117192,3.021893404529667e-09,5.756143317892976e-10,7.555017554850625e-10,3.5789059118689425e-10,0.049928514444861405,0.025918683280425157,3.7884500108226002,0.4450525022444803,1.5135265915992202,0.1543730304314585,0.0,2464,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.24906199115208005
3.666318735581634e-10,8.974074908418722e-10,3.126413306202655e-11,3.56563507686931e-11,1.9996588563455985e-10,1.7365386987476692e-11,3.430890139536433e-11,1.691393988138854e-11,6.0380339544644304e-12,3.34961461523446e-12,1.8027010884230248,-0.037195930868607896,1.1310120852432215,1.5911298017355129,0.0734198988062541,0.05563513560458447,2.555429794389216e-09,5.235907389520643e-10,1.0852447628109539e-09,5.01380269611395e-10,0.09522399012000668,0.011249920695279865,2.7151927255503856,0.41369845967510654,1.6694112093986484,0.106242106314962,0.04156120237386223,2066,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.8685503958636391
1.1586860661123602e-09,2.0356248592941018e-10,9.262466077231319e-11,9.305412695195982e-12,6.361284243322534e-10,3.8581899413823214e-12,2.6764715027071865e-11,1.7488655738651157e-11,9.186985835103554e-12,2.6671690066193538e-12,1.1220818777034718,0.3378341287490464,6.118006697236561,2.9375037296630113,0.09470838445439961,0.08555796739666749,2.2836633804313775e-10,2.239573876525807e-10,1.6322866145564505e-09,1.023771718879566e-09,0.2142969139657723,0.07635072741684933,2.92628057262441,0.17405248955641145,1.4496239434851934,0.29294262814353034,1.0,2420,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.35497755603167447
2.5444533065295558e-11,3.893044271970335e-10,7.411835565052016e-11,3.631617056845924e-11,1.476630050555365e-11,5.427862162068818e-11,1.758794903273531e-11,5.844297925885806e-11,7.478291096170324e-13,4.654703052121846e-12,0.9064445375250664,0.46125419810392454,4.435523224955011,2.0366954085666196,0.11605935305225357,0.02329697513196089,9.152295391186774e-10,1.5651334377730486e-10,1.7864292697976104e-10,8.001166977619363e-10,0.18402753204645883,0.0036739228931458034,4.312423804472503,0.4181818698951436,1.7776522325011976,0.2989682295243536,0.0,1085,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.3675811250222685
1.4082669361821777e-10,1.0931110860685463e-09,8.49965868918613e-12,2.3115239094743354e-10,1.9315601973333382e-11,1.6718405165278705e-11,1.3837921019444437e-11,3.383766841005234e-11,3.878404136922717e-11,9.671994590641248e-13,1.6629676714213106,0.18368940720137303,14.092596220287462,2.170818189029111,0.0709432565022535,0.02410182748108511,1.0007552446324317e-09,4.992200428071986e-10,1.1903552817299937e-09,4.861564774239511e-10,0.2842811679518954,0.07189636398300012,3.3803603326115144,0.24773052209393714,1.2587608373436634,0.3010084494161377,1.0,1427,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.09964762208243438
1.369731282612955e-11,3.288878441369313e-10,2.6961776977768795e-11,2.5375538465303987e-11,1.1009625402497562e-10,2.539605469398934e-11,3.6968863973825355e-11,3.080508185333974e-11,2.2990284828801656e-11,1.9048007746821956e-12,1.130861405549039,0.5069111093957824,4.96960325216061,5.337133610671396,0.08828701437083951,0.06993701389318442,1.259133602494292e-09,3.5472298562195045e-11,9.89600556296095e-10,1.1083712489985855e-09,0.1825177388364566,0.0,3.1941583568392713,0.5831129446879311,1.7947302542804004,0.25587429735700673,0.0,1094,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.5755762675889837
6.990490197791482e-10,1.2280426554311325e-09,9.059148521292073e-11,3.1183819579944725e-11,4.1947956143804966e-10,6.551252552957098e-12,1.0593028627638762e-10,6.243451692738929e-12,1.3296015227226978e-11,6.264328992976941e-11,1.3768722878635387,0.07997089990569228,11.634988739431654,4.733092120125802,0.09583953466716852,0.08643898055154407,4.190672401031289e-10,1.0785982189810247e-10,1.5885057554258439e-09,3.759004649322909e-11,0.28597639174232103,0.044270006565712776,2.0886170108057236,0.18405594686226107,1.3783403934844582,0.19639630348229933,0.4949078824450316,1427,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.34532340128971
3.6832749537128924e-10,2.838356647672161e-10,1.436211903445959e-10,1.2669169751711855e-10,1.411434794453121e-10,7.727280896079283e-12,2.671667954885441e-11,2.1934103145277323e-11,5.28143437595454e-13,4.677840701789461e-13,0.8480847326920455,0.20935124858578918,8.755050410351267,1.606766084127918,0.24277317215029787,0.02722797829013865,4.3587286130306893e-10,2.8457994561302306e-10,2.033565711092797e-10,5.115730755334316e-10,0.2274989344685571,0.04508484541530069,2.959479156815993,0.16195784562776078,1.922272451535666,0.30149633869928155,0.9375881091281784,1180,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.5653985322480843
1.291510789917942e-10,4.6488399780287014e-10,1.3740290210283767e-10,4.0315478212381204e-11,2.5793650044356724e-10,1.554387905900223e-11,1.1298673272278112e-10,1.2921159477254173e-10,8.518862205693025e-13,9.993621712029167e-12,2.149506401696879,0.19744393046500483,14.47757044415764,2.0932415642432236,0.1128773477244669,0.019570142231728586,6.2303675583415e-10,2.2697051688120833e-10,5.153499917928892e-10,1.6185264854621462e-09,0.31637156175403314,0.0039405753411476604,2.7612856528700984,0.40364215216853855,1.4409015353489532,0.1283357837651031,0.014691118757520036,1220,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.13452432753945798
6.164867700182092e-10,2.9205108736517176e-10,8.538882032783691e-11,9.276443915750574e-11,1.1415841211194633e-10,1.613988252115144e-11,6.253400672521715e-11,9.756199436608493e-11,1.4270674436711e-12,1.608015765571585e-12,2.424772352930458,0.4375076925996211,10.628055193556236,0.6608386290978872,0.14793026036507267,0.04679121552957649,1.8131943780771021e-09,2.529327884823592e-10,1.7448947075364457e-09,9.956384205000523e-10,0.08919072671665296,0.018260245486382717,3.3045758084039516,0.23028277635731048,1.6727912135558192,0.14485027447990817,0.3901217616534295,2283,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0698163699884544
4.593295311793948e-10,1.4676667772461547e-09,1.0084136361932618e-10,1.45204759173451e-10,3.8134581967984623e-10,2.53875825906984e-11,1.549696930446147e-10,3.5284717105833884e-11,4.323235347166189e-11,1.570631284048061e-11,0.46214440925442524,0.04695161652942442,5.977394793172271,0.6481264363855468,0.0,0.03963338611234872,3.2975748547377744e-10,4.2733398869163633e-10,1.6780162946924566e-09,5.295346459451606e-10,0.25254577553433355,0.026308198842503697,4.103239570997117,0.6724162962632773,1.7520874158895754,0.14600973316605406,0.0,1449,0,1,0,0,0,0,0,0,0,0,1.0,1.0,2.474715009328595
2.1057774725191665e-10,5.880199997386348e-10,3.1026610280325386e-11,1.0687374062429542e-11,1.02847726337933e-10,8.722818055019865e-12,1.0072302668381671e-10,9.938045733881319e-12,1.6462424575358031e-10,1.28317842173019e-11,1.0770305233976092,0.19938786458539393,6.4369663214770165,2.015785916827629,0.055951939082832414,0.02529249814470832,1.4120062578568253e-09,3.189286377119959e-10,2.400376046226236e-10,1.1765218660092344e-10,0.11002873753636143,0.03176363547158671,4.014748587527393,0.3235547007759505,1.6851383082608096,0.2797023849788,0.2978317808421742,1404,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.3860410415464464
4.954985036424313e-10,1.1829731740788786e-09,2.861730084162785e-11,4.1066025908664404e-11,7.03152426229087e-11,8.347818498254985e-12,5.4143405241197673e-11,3.3386966838514616e-11,5.006295966640252e-11,5.0662881358523054e-12,1.3685361086499146,0.20085775078357465,5.387799383071864,1.8567873639492443,0.11790990233732612,0.11540873701167287,1.208952978403537e-09,4.6259895546421794e-11,1.6799654900886762e-09,6.723604033958918e-10,0.2799557221588944,0.07245786956488486,4.9545488760597145,0.06523017716013219,1.0870978255032948,0.25706356319748985,0.045945981501798044,2386,0,0,0,0,0,0,0,0,0,0,1.0,1.0,-0.049213825143000656
1.0998665082458532e-10,3.0924790319363184e-10,3.837005284643135e-11,1.500287694502452e-11,3.15157292432108e-10,1.464883961993135e-11,1.973387455125577e-11,8.937805253556303e-11,9.701223650889683e-12,2.0366316857656443e-12,2.010466944332511,0.046510500596208926,9.09588017234029,0.8148387775107233,0.1207522719789558,0.012399784550997953,7.92926866706885e-11,8.468450415319151e-10,1.4898710917760224e-09,1.878404248677243e-09,0.2902297504574258,0.03008923361489281,3.12745581677238,0.07273921654922638,1.8166980881165606,0.2680165989093731,0.0,1190,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.16764039926310648
1.3917578041872149e-10,1.067419220181179e-09,1.4467010747368965e-10,2.227927810968678e-11,6.600399931382328e-11,1.4592124948366546e-11,1.4485472114554954e-11,5.1469984733434284e-11,7.419527775083531e-13,3.6754963486908653e-11,1.2068799797726848,0.08421765297247497,6.604481753476914,1.1563565980693071,0.06841748915069037,0.03978283120024444,9.511517326460546e-10,2.608208452693888e-10,1.9443737958539623e-09,9.044754906948081e-10,0.25510693647557964,0.022166787849440747,2.7617109632525114,0.491739641830816,1.4432583337690332,0.17458539613182336,0.0,2378,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.14933663757787596
8.838051354223563e-10,5.753470156226077e-10,3.064419973450015e-11,1.47080954943357e-11,8.619755942150423e-11,5.2352185737649155e-12,1.339275874953121e-11,3.2774227343702543e-10,8.061968351918889e-12,1.4957138339603064e-11,1.4409996223010255,0.30647475820319553,3.7826973435527806,2.7654583027974065,0.33903316449815213,0.06899359949086291,7.320558650861429e-10,3.933372856574359e-10,7.392059016833096e-10,6.100454937212514e-10,0.11224737651751326,0.0851080367293884,2.5435603745497986,0.16175732961556677,1.3448724006953534,0.2575635022161537,0.0474783522001658,1279,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.7387512689272462
1.2788686901262495e-10,2.718583236105304e-10,1.1549733066015594e-10,1.5448057783135463e-10,2.6173060821266056e-10,7.124277403067446e-12,9.06960186452567e-11,3.341481475972568e-11,2.1883021533834187e-11,9.747917107363203e-14,0.882979120869053,0.12866411284847817,7.4985702536286105,1.6487442206270582,0.20402429202161063,0.09197873931381222,1.1318057785720737e-09,9.825094676393749e-10,5.463605606040328e-10,8.335219092325367e-10,0.1925035802404356,0.08151374078522039,3.964782775297358,0.17476135557313321,1.6787057548285345,0.1783875897200361,0.2549954995949213,2386,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0504192381942488
4.208097341041738e-10,4.237522606157908e-10,1.0003738515620088e-11,6.651699850043161e-11,1.7449809329804925e-11,4.021003493066347e-12,1.7114626081654932e-11,8.878529326959667e-11,1.2215861195979932e-11,2.19700752258647e-11,1.6621027853781816,0.08612809677271088,10.308794221008274,2.3072691573391113,0.22315635522947327,0.056673906898833545,1.3970423671093071e-09,5.214981007915779e-10,1.0319322217771892e-09,7.574764863069544e-10,0.07357045741768917,0.0,3.1475459512814847,0.3047628251334045,1.9373588705602607,0.14036485444015942,0.0038354031520076853,2306,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.8076728530342183
4.3716226058836954e-10,2.575029827333401e-10,2.4989050907814518e-11,2.6728323498089202e-11,1.9736119985638425e-10,3.668330105065948e-12,1.9672014219596663e-11,1.32620993110264e-11,4.51819305471927e-11,2.3294033154784834e-11,1.328916647681199,0.23554524095551066,8.11766874015107,2.1864959790762253,0.14871290103972037,0.08366496316462729,1.2146885978019923e-09,2.3248522199217945e-09,2.054200681853448e-09,1.2569312833970228e-09,0.19858927656496755,0.058820718612415744,2.294673500208491,0.3218826884638255,1.89095316049531,0.1389307575944551,0.0,1156,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.13736464437354756
1.2370371149503063e-10,1.6439977848982416e-09,1.0665373023656875e-10,6.6863229158046695e-12,1.6699549650400138e-10,1.1539701331724973e-11,1.3750683711024786e-11,8.881022104580478e-12,7.974919901895269e-11,3.586160662374469e-12,1.0334761724364674,0.46043746682060216,10.549141150732762,2.6500109197366255,0.18118793245074552,0.06680689697934966,4.1168601804546385e-09,3.8189624926710116e-10,1.55120866506599e-09,6.300961265690159e-10,0.09139450703048355,0.00309957030484994,3.0736832453104195,0.12335840172324841,1.355006113816044,0.1003108135019328,0.3632492584905854,1045,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.044734203924578
3.8454168873489454e-10,7.466867212314537e-10,8.193153559132506e-12,1.2001670047048552e-10,2.3729494456129754e-10,7.32568002841404e-12,7.515542350227837e-11,8.978670635532976e-11,1.4065842000938925e-12,1.743612996435569e-11,1.1961597681052554,0.030734986706400513,2.2654946003658845,1.4705311051353962,0.2220371709025101,0.05043596327997797,3.906714491117373e-09,1.4499569958256314e-10,3.208133711301402e-10,2.2492926929013417e-10,0.09529105228897983,0.09586992892154308,2.268625556588188,0.015517177473854171,1.6047879511426897,0.3105663265815542,0.0352389770946693,2440,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0048237802909807
6.130078671301998e-10,1.0980433993516272e-09,1.4026559193380027e-11,4.055847975288816e-11,1.8078906395399677e-10,4.7279922230968845e-11,5.116412952547822e-11,3.5138067936040706e-10,5.7082925486041324e-11,5.1031931525190376e-12,1.2570544743248875,0.2698330301471621,5.219255128486068,2.8889845136370935,0.11265643146067453,0.052956152410994786,1.2169808190493334e-10,1.9102861601613782e-10,1.363111136082098e-09,1.0454075739933612e-09,0.10545334350709307,0.008997114540899291,3.1341663467160914,0.017793908770995404,1.5710629357505486,0.11523367405262447,0.4388362883006287,2160,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.4556238634344985
8.686515873416827e-10,7.920061768978781e-10,1.003140814898076e-10,7.566559070663098e-11,7.369212481686427e-11,1.4020607025629012e-11,1.3607899020291449e-11,6.836383468358753e-11,2.460120269773463e-10,1.9851795831017413e-11,1.991933608628163,0.10834053050877357,6.004900436265466,2.8991206401989515,0.07066295152854657,0.0341137643261666,4.309392793386174e-09,3.9498005451751175e-10,1.5056967217421668e-09,2.6626425748044936e-09,0.08980106884079786,0.0643878123250462,2.376118487027963,0.1907279570038225,1.746172953936406,0.1641376676776895,0.03692155599021493,1195,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.8525119189701328
5.566734773712271e-10,2.889444879174485e-10,1.669093931405669e-10,4.678217514504965e-12,5.188669360332778e-11,8.476573827258778e-12,3.7626665697706294e-11,2.2801085492167835e-11,3.1392667319316664e-11,4.594970441052341e-12,1.319554909820695,0.20067011658345887,4.655935511757769,1.722834999820047,0.012587124071182981,0.07021178052610355,2.6038159786883427e-10,3.9180222513412425e-10,2.146244676607982e-09,3.665610546281365e-10,0.1981912663859185,0.03592037130168443,3.8859006636568267,0.43240538318102373,1.9125750659271228,0.1146696725651879,0.3135854774064344,2423,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.3360243008638968
1.6872366312126598e-10,3.011930995642404e-10,1.2429821166946326e-10,2.5698480020283405e-10,1.69897195175722e-10,2.2115311228434147e-11,4.9707104767256396e-11,9.726867432140157e-11,2.850491437498992e-11,2.966330010478112e-11,1.4138977352565247,-0.0680622863208249,15.730489085166239,2.5758628414690063,0.04960343883482671,0.023827978607940108,4.1826652963479794e-10,4.4551271392345565e-10,2.994902015791307e-10,1.0048463561692993e-09,0.38069382585958034,0.017631348326786606,4.24184307480385,0.17867921087481564,1.8033216081384573,0.16685858638850462,0.0,2085,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.2847246557215153
6.624214076358951e-10,4.108124754143774e-10,2.6592736715648314e-11,1.876077984976228e-10,6.639127161510591e-11,9.265557008146923e-12,7.436112596001828e-12,2.6196682729170377e-11,7.382945998919471e-11,7.356214865471756e-13,1.122904567890602,0.34855101164146823,11.787324747429711,4.759831913953917,0.09432139688041591,0.08054263194368236,6.15189516152908e-10,2.4306414777952424e-10,5.23752809494688e-10,1.579417031147846e-09,0.20868228118919027,0.013713856785487234,3.317226558510405,0.4439547732786897,1.7639952944720783,0.3539724811144024,0.02573402992953157,1263,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.02754734061604136
2.2525520351798232e-10,5.305892881530483e-10,2.1534458585270116e-10,6.155965430868086e-11,2.9960883522505097e-10,2.883774863074124e-11,4.3289296547078857e-10,6.168602318027376e-11,6.315818950177336e-11,1.417837066572766e-12,2.0432880741123833,0.35878886675127375,10.611236385234328,2.3079835731374105,0.07811816908627209,0.036667526290645285,2.456298410487628e-09,1.29360598513374e-10,8.162890376770685e-10,9.51143874458142e-10,0.19648394737399377,0.03366785093402816,2.9031474845383354,0.074070380232786,1.5072684221889936,0.15637195420920852,0.0,1146,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.1432569601227143
5.192733574706511e-10,6.765576182587523e-10,1.662936581951182e-10,3.9346881806587564e-10,5.477178013860427e-10,5.752955426331652e-12,3.851757822745421e-11,2.0399220647149606e-10,2.2858441738676876e-11,3.296624588230669e-12,0.9952972013420109,0.1976826144627103,8.101780219149031,5.161998125562968,0.013464330686975168,0.05924888762387015,6.014681269132799e-11,7.24570849184579e-11,8.671615636819633e-11,1.2076478889232137e-09,0.27738233774699983,0.13563245557386858,5.384714881729268,0.11647943712815406,1.5164038552537666,0.1345884163936634,0.0,2492,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.21605994656283822
8.45994767808198e-10,5.609136484098077e-10,1.7477735600773764e-10,5.6153828279454525e-11,3.116410698148156e-11,7.310831868607097e-12,4.57938225370985e-11,2.7512044965562647e-11,3.1106606914680545e-12,2.729275403353789e-13,1.5785116233363736,0.23400802812484775,4.389541043577131,2.7101223195250497,0.18869708174592245,0.0725174925813631,7.919948546646254e-10,3.608151608060355e-10,1.0761454262480952e-09,8.524219287503299e-10,0.21787394636939114,0.01469040837954843,3.3401925282414706,0.2663325079507181,1.4401728316997795,0.2965278597039537,0.08287456457988396,1431,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.945263598839565
1.5695218324508523e-10,1.0882710425485173e-09,6.147144121847848e-11,1.7856088819711104e-10,6.406731280732952e-11,2.4950515689769416e-11,5.808818142640971e-12,6.573733255813435e-12,1.8066650085708568e-11,2.8211655822832568e-11,1.141680037286807,0.1640134066785378,2.7770487866098064,1.912734100678124,0.31529286952229385,0.050131385218829067,1.3653110341998404e-09,3.263269928630262e-10,1.124078158525379e-09,1.4278173652915695e-09,0.14657223530702407,0.005649046765197389,2.0860492444983216,0.2427740537712168,1.8799355486340568,0.16549366130418022,0.0,869,1,1,0,0,0,0,0,0,0,0,1.0,1.0,-0.04034911162929555
1.3821298109912366e-09,5.059720779493366e-10,1.1956052570548775e-10,1.252356832733608e-10,3.449418765893404e-10,1.4691156851506758e-11,2.0729541937175787e-11,5.690042872448058e-12,3.521730324296018e-11,2.0516340149680094e-11,0.7517022698050628,0.08027358580415173,5.561203166488696,2.1996047087245265,0.2625957620987295,0.055501270138927555,7.638397957078261e-10,2.7248705089363067e-10,3.515810209011857e-10,1.2091785195017113e-09,0.2922862432568037,0.015776272470466153,3.3501531924098904,0.4112267197336612,1.7014735183549183,0.14957054928750188,0.0,2185,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.9378804750064903
3.14373681543319e-10,6.651177496069148e-10,2.0422015347336747e-11,1.2035470088717396e-10,3.07267277478099e-10,1.1431433156384096e-11,3.693597151291054e-11,6.271006387018688e-11,9.82248954238098e-12,2.237284664865794e-12,0.9712823000840944,0.2898921984447843,10.833170595125118,0.8237263993848096,0.039979086856437834,0.0499382193965916,5.508276805983456e-10,1.597571768529898e-10,4.192323731479746e-10,7.907712765889509e-10,0.30528566990507433,0.002083636503535727,3.138748214782833,1.2590211672555716,1.7568364357522477,0.33196595777762516,0.032429313292024343,2464,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.75415824541434
